pl_orbper,pl_discmethod,st_dist,pl_rade,pl_bmasse,pl_orbsmax,st_teff,pl_pnum,st_rad,st_mass,pl_publ_date
130.08000000,Radial Velocity,44.00,,165.26500,0.524000,6067.00,1,,1.13,2005-04
3.52474859,Radial Velocity,48.37,15.581,232.01590,,6091.00,1,1.19,1.23,2000-01
442.19000000,Radial Velocity,21.31,,410.00070,1.130000,5538.00,1,1.07,1.01,1999-07
354.10000000,Radial Velocity,54.28,,574.63664,1.148000,4951.00,1,4.92,1.61,2007-08
380.70000000,Radial Velocity,111.51,,759.61370,1.190000,5003.00,1,5.27,1.56,2010-05
511.09800000,Radial Velocity,31.67,,2803.10000,1.275000,4530.00,1,,1.05,2002-09
,Imaging,156.70,,7300.00000,740.000000,10500.00,1,,2.50,2011-03
3.50472500,Transit,438.51,2.000,6.90000,0.044700,5345.00,3,1.11,0.97,2011-11
7.64159000,Transit,438.51,5.490,17.30000,0.075200,5345.00,3,1.11,0.97,2011-11
14.85888000,Transit,438.51,6.980,16.40000,0.117200,5345.00,3,1.11,0.97,2011-11
9.28716000,Transit,219.95,,8.40000,,5544.00,3,0.86,0.94,2011-12
28.73100000,Transit Timing Variations,219.95,,13.10000,,5544.00,3,0.86,0.94,2011-12
3.69611525,Transit,284.88,1.868,9.70000,0.046300,5495.00,6,0.96,0.95,2012-04
691.90000000,Radial Velocity,83.15,,953.49000,2.100000,4846.00,1,10.50,2.49,2012-12
952.70000000,Radial Velocity,101.53,,1684.40000,2.500000,4785.00,1,11.00,2.40,2008-12
181.40000000,Radial Velocity,44.08,,1017.00000,0.700000,4665.00,1,11.00,1.40,2013-07
,Imaging,50.12,,4290.50000,260.000000,,1,,,2005-08
,Imaging,165.00,24.660,5403.00000,440.000000,,1,,,2008-11
,Imaging,140.00,,3496.00000,330.000000,,1,0.27,0.33,2005-02
10220.00000000,Eclipse Timing Variations,305.06,,1922.79000,8.190000,13500.00,1,0.01,,2010-01
,Imaging,140.00,,5085.28000,800.000000,2838.00,1,,0.05,2009-02
,Imaging,151.82,33.600,6356.00000,100.000000,,1,,0.70,2005-05
,Imaging,48.00,14.179,3591.30000,2000.000000,,1,,0.33,2014-05
,Imaging,18.13,11.777,6991.57000,773.000000,5974.00,1,1.04,1.10,2007-01
5573.55000000,Eclipse Timing Variations,500.00,,2329.60000,5.350000,57000.00,2,,0.54,2010-10
2883.50000000,Eclipse Timing Variations,500.00,,731.00000,3.430000,57000.00,2,,0.54,2010-10
3160.00000000,Eclipse Timing Variations,551.99,,845.42780,,8868.67,2,,,2012-02
4343.50000000,Eclipse Timing Variations,21.20,,1334.88600,5.300000,,1,,0.44,2012-05
5840.00000000,Eclipse Timing Variations,239.60,,2002.20000,5.900000,,2,,0.70,2011-09
1916.25000000,Eclipse Timing Variations,239.60,,2447.20000,2.800000,,2,,0.70,2011-09
380.80000000,Radial Velocity,20.21,,572.07000,1.200000,4553.00,1,13.90,1.50,2011-05
7.65025400,Transit,614.16,2.270,,0.072000,5413.00,3,0.74,,2014-03
34.26028100,Transit,614.16,2.380,,0.195000,5413.00,3,0.74,,2014-03
4.39316320,Transit,330.00,1.615,,0.048300,4890.00,4,0.73,0.77,2014-03
7.40611400,Transit,330.00,1.548,,0.068400,4890.00,4,0.73,0.77,2014-03
4.42539100,Transit,1396.00,1.460,,0.056000,6282.00,2,1.11,,2014-03
13.19324200,Transit,1396.00,2.690,,0.116000,6282.00,2,1.11,,2014-03
3.25061900,Transit,411.34,1.130,,0.040000,4997.00,5,0.76,,2014-03
6.19546900,Transit,411.34,1.210,,0.062000,4997.00,5,0.76,,2014-03
8.34812500,Transit,411.34,1.250,,0.075000,4997.00,5,0.76,,2014-03
13.76710200,Transit,411.34,2.200,,0.105000,4997.00,5,0.76,,2014-03
87.09019500,Transit,411.34,2.580,,0.359000,4997.00,5,0.76,,2014-03
7.93059200,Transit,754.64,3.200,,0.080000,5679.00,2,1.03,,2014-03
16.66586300,Transit,754.64,2.860,,0.131000,5679.00,2,1.03,,2014-03
4.16697200,Transit,885.43,2.340,,0.050000,5642.00,3,0.84,,2014-03
11.46346200,Transit,885.43,2.560,,0.098000,5642.00,3,0.84,,2014-03
39.59551900,Transit,885.43,1.890,,0.223000,5642.00,3,0.84,,2014-03
2374.00000000,Radial Velocity,76.69,,1540.00000,3.860000,6330.00,2,1.55,1.36,2015-06
6.27711000,Radial Velocity,60.95,,626.12510,0.070000,5932.00,1,1.19,1.28,2002-03
8.66700000,Radial Velocity,12.56,,10.20000,0.078500,5385.00,3,,0.86,2006-05
31.56000000,Radial Velocity,12.56,,11.80000,0.186000,5385.00,3,,0.86,2006-05
197.00000000,Radial Velocity,12.56,,18.10000,0.630000,5385.00,3,,0.86,2006-05
851.80000000,Radial Velocity,45.70,,1900.00000,1.760000,5737.00,1,,1.00,2007-05
2124.54000000,Radial Velocity,29.30,,633.43519,3.318000,5732.00,1,0.98,1.08,2003-08
3658.00000000,Radial Velocity,51.97,,1223.64550,4.750000,5932.00,1,1.46,1.43,2003-01
1245.36000000,Radial Velocity,54.91,,984.31951,2.187000,5387.00,1,0.91,0.90,2009-03
188.30000000,Radial Velocity,97.51,,978.91640,0.650000,5601.00,2,1.53,1.14,2003-04
379.10000000,Radial Velocity,97.51,,715.09000,1.030000,5601.00,2,1.53,1.14,2006-08
1750.00000000,Radial Velocity,83.53,,353.42696,2.990000,4917.00,1,2.58,1.16,2009-09
51.64500000,Radial Velocity,64.60,,572.07000,0.292000,6068.00,2,,1.24,2004-01
2473.00000000,Radial Velocity,64.60,,2561.60000,3.850000,6068.00,2,,1.24,2004-01
3.50927000,Radial Velocity,29.14,,155.73670,0.050000,6117.00,1,1.23,1.29,2000-04
341.20000000,Radial Velocity,85.64,,317.83000,1.032000,4867.00,2,3.40,1.26,2015-01
422.90000000,Radial Velocity,78.23,,861.31930,1.191000,5963.00,1,1.58,1.26,2007-12
10.85409089,Transit,284.88,3.047,12.75000,0.094900,5495.00,6,0.96,0.95,2012-04
77.61130017,Transit,284.88,2.744,10.07000,0.350600,5495.00,6,0.96,0.95,2012-04
6.09852281,Transit,284.88,0.865,,0.063900,5495.00,6,0.96,0.95,2012-02
19.57758478,Transit,284.88,1.003,,0.139600,5495.00,6,0.96,0.95,2012-02
2.78578000,Transit,108.86,1.639,5.08000,0.042717,6305.00,1,1.90,1.41,2012-02
289.86230000,Transit,190.00,2.380,36.00000,0.849000,5518.00,1,0.98,0.97,2012-02
7.10730000,Transit,856.34,1.900,254.30000,0.075000,5828.00,3,1.55,,2012-05
10.74210000,Transit,856.34,3.200,858.10000,0.099000,5828.00,3,1.55,,2012-05
15.27429900,Transit,856.34,2.200,,0.124000,5828.00,3,1.55,,2014-03
8.14530000,Transit,1195.99,2.400,508.50000,0.080000,5897.00,4,1.29,,2012-05
12.33350000,Transit,1195.99,2.800,508.50000,0.106000,5897.00,4,1.29,,2012-05
4.24438400,Transit,1195.99,1.670,,0.051000,5897.00,4,1.29,,2014-03
18.99835500,Transit,1195.99,2.780,,0.138000,5897.00,4,1.29,,2014-03
6.23829700,Transit,244.96,2.748,8.70000,,6270.00,3,1.31,1.19,2012-04
12.72070000,Transit,244.96,5.217,15.20000,,6270.00,3,1.31,1.19,2012-04
122.40000000,Radial Velocity,244.96,,71.90000,,6270.00,3,1.31,1.19,2014-02
12.28000000,Transit,338.55,2.780,5.12000,,3914.00,4,0.51,0.54,2012-04
224.78460800,Transit,669.92,7.300,,0.761000,5952.00,2,1.16,,2014-03
8.40887800,Transit,520.90,2.360,,0.076000,5544.00,2,0.84,,2014-03
28.57426300,Transit,520.90,2.400,,0.172000,5544.00,2,0.84,,2014-03
4.75400000,Transit,264.35,1.820,11.70000,,4725.00,2,0.69,0.75,2014-02
8.92507000,Transit,264.35,2.180,8.70000,,4725.00,2,0.69,0.75,2014-02
5.18854900,Transit,261.49,1.260,,0.053000,4605.00,3,0.67,,2014-03
8.04100000,Transit,261.49,1.600,2.80000,,4605.00,3,0.67,,2014-02
11.77600000,Transit,261.49,2.530,3.90000,,4605.00,3,0.67,,2014-02
269.30000000,Radial Velocity,73.58,,2256.50000,0.870000,4415.00,1,18.11,1.23,2007-09
934.30000000,Radial Velocity,54.74,,638.83830,2.110000,4938.00,1,5.20,1.44,2008-12
735.10000000,Radial Velocity,19.82,,587.98550,1.758000,4826.00,2,4.87,1.34,2011-12
326.03000000,Radial Velocity,93.37,,6165.60000,1.290000,4742.00,1,19.00,2.70,2008-01
516.21997000,Radial Velocity,125.72,,4684.81420,1.530000,4213.00,1,29.79,2.78,2009-10
185.84000000,Radial Velocity,75.59,,1525.50000,0.830000,4813.00,1,11.00,2.20,2008-12
1773.40002000,Radial Velocity,17.94,,1481.08780,2.930000,5338.00,1,0.93,0.90,2003-01
798.50000000,Radial Velocity,21.15,,565.73740,1.660000,5750.00,1,1.13,1.08,1997-07
993.30000000,Radial Velocity,76.38,,3273.50000,2.600000,4979.00,1,8.50,2.30,2008-06
2.94030900,Transit,848.56,2.350,,0.040000,5526.00,4,1.08,,2014-03
6.38899600,Transit,848.56,2.860,,0.068000,5526.00,4,1.08,,2014-03
14.62711900,Transit,848.56,2.250,,0.118000,5526.00,4,1.08,,2014-03
35.11873600,Transit,848.56,2.760,,0.211000,5526.00,4,1.08,,2014-03
4.26374200,Transit,853.39,1.290,,0.048000,6031.00,2,0.95,,2014-03
8.00577700,Transit,853.39,2.430,,0.074000,6031.00,2,0.95,,2014-03
13.98179000,Transit,389.07,1.960,,0.100000,4880.00,3,0.62,,2014-03
44.00052900,Transit,389.07,1.490,,0.214000,4880.00,3,0.62,,2014-03
247.35373000,Transit,389.07,2.190,,0.677000,4880.00,3,0.62,,2014-03
11.90351500,Transit,1363.39,2.560,,0.105000,6064.00,2,1.01,,2014-03
34.03525700,Transit,1363.39,3.100,,0.213000,6064.00,2,1.01,,2014-03
5.43307400,Transit,535.40,1.430,,0.058000,5232.00,4,0.89,,2014-03
12.75971200,Transit,535.40,2.600,,0.102000,5232.00,4,0.89,,2014-03
25.75197400,Transit,535.40,2.510,,0.163000,5232.00,4,0.89,,2014-03
36.85500000,Transit,1497.42,2.900,2.00000,,5942.00,2,1.05,,2014-02
49.41200000,Transit,1497.42,7.100,7.50000,,5942.00,2,1.05,,2014-02
9.57669400,Transit,731.04,2.900,,0.085000,5676.00,3,1.07,,2014-03
3.97097000,Radial Velocity,60.99,,66.74430,0.050000,5644.00,1,1.37,0.99,2003-04
5.73610000,Radial Velocity,46.00,,19.06980,0.060000,5341.00,1,0.97,1.37,2013-04
1807.00000000,Radial Velocity,49.02,,425.89220,2.980000,5748.00,1,1.05,1.08,2012-04
111.43670000,Radial Velocity,66.60,11.994,1392.09540,,5561.00,1,1.04,1.15,2001-08
1001.70001000,Radial Velocity,34.47,,2310.62410,1.940000,5755.00,1,0.91,1.05,2006-04
184.02000000,Radial Velocity,85.92,,858.10000,0.810000,4753.00,1,13.00,2.10,2008-06
441.47000000,Radial Velocity,27.61,,534.25000,1.183060,6016.00,2,,1.20,2004-02
220.07800000,Radial Velocity,27.61,,622.60300,0.743450,6016.00,2,,1.20,2004-02
705.00000000,Radial Velocity,127.52,,740.54390,1.580000,4953.00,1,5.26,2.53,2011-12
2.98570000,Radial Velocity,40.95,,108.06220,0.040000,5442.00,1,0.94,0.79,2002-10
799.52000000,Radial Velocity,33.56,,31.46517,1.373000,5186.00,1,,0.76,2011-02
58.43000000,Radial Velocity,11.28,,3.17830,0.260000,4300.00,1,0.71,0.43,2011-10
2.13784310,Radial Velocity,104.24,,470.38840,0.034600,5939.00,1,1.46,1.21,2006-08
1695.00000000,Radial Velocity,45.74,,292.39000,2.840000,5903.00,1,1.02,1.06,2010-03
1475.00000000,Radial Velocity,67.94,,2224.81000,2.860000,6210.00,1,1.88,1.42,2009-10
2754.00000000,Radial Velocity,18.30,,489.45820,3.580000,4915.00,1,0.79,0.66,2009-10
3.41488400,Radial Velocity,73.77,,90.42263,0.047900,5392.00,1,2.20,1.26,2005-02
17.25590000,Transit,338.55,2.720,6.20000,,3914.00,4,0.51,0.54,2012-04
3.54391900,Transit,338.55,1.070,,0.039000,3914.00,4,0.51,0.54,2014-03
46.82791500,Transit,338.55,2.410,,0.220000,3914.00,4,0.51,0.54,2014-03
15.33480000,Transit,1075.10,4.000,2895.31000,0.118000,5400.00,2,0.59,0.65,2012-04
31.33090000,Transit,1075.10,4.900,4385.87000,0.191000,5400.00,2,0.59,0.65,2012-04
5.91230000,Transit,443.92,3.600,479.90000,0.062000,4590.00,2,0.70,0.75,2012-04
8.98580000,Transit,443.92,3.400,432.23000,0.081000,4590.00,2,0.70,0.75,2012-04
10.33840000,Transit,851.90,3.350,4.51000,,5701.00,2,0.93,0.98,2012-05
13.28840000,Transit,851.90,3.140,4.00000,,5701.00,2,0.93,0.98,2012-05
29.33434000,Transit,938.33,3.900,11.30000,0.180000,5498.00,3,0.95,0.99,2012-07
60.32310500,Transit,938.33,12.300,640.00000,0.300000,5498.00,3,0.95,0.99,2012-07
143.34394000,Transit,938.33,8.800,23.10000,0.500000,5498.00,3,0.95,0.99,2012-07
20.86130000,Transit,1747.58,5.500,,0.160000,6340.00,3,1.22,1.21,2012-05
42.63180000,Transit,1747.58,5.300,1493.70000,0.260000,6340.00,3,1.22,1.21,2012-05
87.64510000,Transit,1747.58,3.900,2161.24400,0.400000,6340.00,3,1.22,1.21,2014-03
5.90124000,Transit,326.85,2.200,1303.00000,0.050000,3900.00,5,0.53,0.58,2012-05
8.75220000,Transit,326.85,2.000,158.90000,0.090000,3900.00,5,0.53,0.58,2012-05
452.80000000,Radial Velocity,72.21,,632.46000,1.333000,5098.00,2,4.90,1.54,2011-01
883.00000000,Radial Velocity,72.21,,273.32000,2.080000,5098.00,2,4.90,1.54,2011-01
335.10001000,Radial Velocity,44.71,,4392.41060,0.990000,6331.00,1,1.41,1.93,2009-12
479.10000000,Radial Velocity,90.86,,1233.13000,1.190000,4200.00,1,22.03,0.98,2009-06
1078.00000000,Radial Velocity,13.80,,804.08000,2.100000,5892.00,3,1.23,1.03,1996-06
2391.00000000,Radial Velocity,13.80,,171.62100,3.600000,5892.00,3,1.23,1.03,2002-01
14002.00000000,Radial Velocity,13.80,,521.22000,11.600000,5892.00,3,1.23,1.03,2010-04
4.23078500,Radial Velocity,15.47,,150.00900,0.052700,5793.00,1,1.20,1.12,1995-11
14.65152000,Radial Velocity,12.59,,263.97850,0.115227,5196.00,5,0.94,0.91,1997-01
44.41750000,Radial Velocity,12.59,,54.47380,0.241376,5196.00,5,0.94,0.91,2004-10
4825.00000000,Radial Velocity,12.59,,1232.49300,5.503000,5196.00,5,0.94,0.91,2002-12
0.73653900,Radial Velocity,12.59,1.910,8.08000,0.015440,5196.00,5,0.94,0.91,2004-10
262.00000000,Radial Velocity,12.59,,44.81200,0.788000,5196.00,5,0.94,0.91,2008-03
4.21500000,Radial Velocity,8.51,,5.10000,0.050201,5577.00,3,0.96,0.94,2010-01
38.02100000,Radial Velocity,8.51,,18.20000,0.217500,5577.00,3,0.96,0.94,2010-01
123.01000000,Radial Velocity,8.51,,22.90000,0.476000,5577.00,3,0.96,0.94,2010-01
116.68800000,Radial Velocity,17.91,,2357.02728,0.481000,5495.00,1,1.89,1.09,1996-06
20.55280200,Transit,731.04,2.880,,0.142000,5676.00,3,1.07,,2014-03
96.67898800,Transit,731.04,3.950,,0.397000,5676.00,3,1.07,,2014-03
2.73592600,Transit,616.39,1.640,,0.036000,5302.00,2,0.76,,2014-03
6.40013000,Transit,616.39,2.000,,0.064000,5302.00,2,0.76,,2014-03
13.81712400,Transit,709.83,1.500,,0.109000,5731.00,2,1.06,,2014-03
41.88577500,Transit,709.83,3.010,,0.229000,5731.00,2,1.06,,2014-03
3.13787300,Transit,620.09,1.270,,0.040000,5333.00,2,0.75,,2014-03
4.30214900,Transit,620.09,1.990,,0.049000,5333.00,2,0.75,,2014-03
9.82579200,Transit,1621.79,2.580,,0.096000,6250.00,2,1.15,,2014-03
20.68434200,Transit,1621.79,3.430,,0.157000,6250.00,2,1.15,,2014-03
5.68794500,Transit,1082.60,2.060,,0.064000,5888.00,2,0.96,,2014-03
11.63707100,Transit,1082.60,2.270,,0.103000,5888.00,2,0.96,,2014-03
10.68757600,Transit,621.24,2.360,,0.092000,5788.00,3,0.87,,2014-03
20.30300500,Transit,621.24,1.970,,0.141000,5788.00,3,0.87,,2014-03
29.02235800,Transit,621.24,2.490,,0.179000,5788.00,3,0.87,,2014-03
1.63290000,Transit,473.07,1.170,,0.026000,5208.00,2,0.81,,2014-03
20.72904200,Transit,473.07,2.020,,0.139000,5208.00,2,0.81,,2014-03
2166.00000000,Radial Velocity,32.04,,670.62130,3.270000,5955.00,1,1.10,1.27,2009-10
256.78000000,Radial Velocity,38.68,,2653.88050,0.917000,6291.00,1,,1.86,2000-04
49.77000000,Radial Velocity,21.96,,17.98000,0.250000,5599.00,1,,0.84,2011-02
325.80300000,Radial Velocity,34.69,,1195.04080,0.970000,5744.00,2,1.14,1.15,2001-04
143.58000000,Radial Velocity,28.54,,117.59000,0.477000,4995.00,1,,0.70,2005-07
,Imaging,86.44,,1589.00000,55.700000,,1,,1.60,2013-08
464.40000000,Radial Velocity,137.46,,400.46580,1.360000,4918.00,2,5.08,1.54,2010-05
482.00000000,Radial Velocity,689.75,,3378.53290,1.280000,4218.00,1,41.01,3.70,2015-04
362.50000000,Radial Velocity,140.62,,403.64410,1.110000,5020.00,1,4.75,1.37,2011-12
498.04000000,Radial Velocity,85.51,,227.88411,1.332000,5733.00,1,1.94,1.27,2009-06
647.29999000,Radial Velocity,597.42,,6661.71680,1.420000,3943.00,1,51.10,10.94,2012-01
9.49090000,Radial Velocity,21.58,2.354,9.53490,,5175.00,1,0.74,0.89,2011-03
433.80000000,Radial Velocity,114.07,,624.21812,1.260000,4925.00,1,4.60,1.41,2011-12
6022.97250000,Radial Velocity,42.22,,2158.06570,6.570000,5790.00,1,1.01,1.03,2013-03
439.29999000,Radial Velocity,54.88,,139.84520,1.110000,5282.00,1,0.98,0.76,2006-07
17.04310000,Radial Velocity,18.21,,22.24810,0.120000,4815.00,1,0.83,0.48,2005-01
841.00000000,Radial Velocity,147.21,,390.93090,1.980000,4862.00,2,5.52,1.46,2011-12
22.78020000,Transit,326.85,2.700,,0.130000,3900.00,5,0.53,0.58,2013-02
2.89600000,Transit,326.85,1.500,,0.033000,3900.00,5,0.53,0.58,2013-02
0.74296000,Transit,326.85,0.820,,0.013000,3900.00,5,0.53,0.58,2013-02
5.66793000,Transit,1252.84,1.740,,0.067700,5904.00,5,1.82,1.29,2012-05
13.17562000,Transit,1252.84,3.200,,0.118900,5904.00,5,1.82,1.29,2012-05
111.70000000,Radial Velocity,14.54,,667.41500,0.360000,3368.00,1,0.54,0.42,2010-02
5.05050000,Radial Velocity,45.95,,346.43470,0.060000,5519.00,1,0.89,0.97,2014-03
1058.80000000,Radial Velocity,102.58,,6356.30000,2.550000,5020.00,1,5.34,1.93,2015-01
184.20000000,Radial Velocity,78.80,,2606.10000,0.810000,4780.00,1,,2.10,2014-06
9.12050000,Transit,62.56,2.466,12.71320,,5089.00,1,0.72,0.81,2015-02
302.79999000,Radial Velocity,17.33,,721.47410,0.920000,6167.00,1,1.13,1.34,2000-01
170000.00000000,Imaging,39.40,13.000,2000.00000,68.000000,7400.00,4,,,2008-11
69000.00000000,Imaging,39.40,13.000,3000.00000,38.000000,7400.00,4,,,2008-11
37000.00000000,Imaging,39.40,13.000,3000.00000,24.000000,7400.00,4,,,2008-11
,Imaging,39.40,13.115,3178.30000,16.400000,7400.00,4,,,2010-12
10.05449000,Transit,44.13,2.180,,0.076900,3896.00,3,0.56,0.60,2015-05
24.64354000,Transit,44.13,1.850,,0.139900,3896.00,3,0.56,0.60,2015-05
8.63182000,Radial Velocity,15.14,,10.60000,0.060700,3500.00,3,,0.40,2013-08
25.63058000,Radial Velocity,15.14,,6.80000,0.125400,3500.00,3,,0.40,2013-08
603.95116000,Radial Velocity,15.14,,29.40000,1.030400,3500.00,3,,0.40,2013-08
2288.00000000,Radial Velocity,12.36,,260.61000,2.410000,3370.00,1,0.38,0.36,2010-10
692.00000000,Radial Velocity,15.10,,794.50000,1.150000,3510.00,2,,0.42,2007-11
4100.00000000,Radial Velocity,20.54,,731.00000,4.500000,3900.00,1,,0.69,2013-09
7.36970000,Radial Velocity,9.07,,5.30000,0.060000,3472.00,2,,0.48,2013-01
2.64388312,Radial Velocity,9.76,4.170,22.10000,0.029100,,1,0.46,0.47,2004-12
,Imaging,17.54,,1271.30000,43.500000,6234.00,1,,1.22,2013-09
5.36860000,Radial Velocity,6.30,,15.80000,0.040610,,3,0.29,0.31,2005-12
12.91400000,Radial Velocity,6.30,,5.50000,0.072100,,3,0.29,0.31,2005-12
3.14900000,Radial Velocity,6.30,,1.70000,0.028150,,3,0.29,0.31,2005-12
598.30000000,Radial Velocity,10.38,,104.24400,1.135000,3700.00,1,,0.54,2010-02
7.20040000,Radial Velocity,6.80,,5.60000,0.050500,3350.00,5,,0.33,2013-01
28.14000000,Radial Velocity,6.80,,3.80000,0.125000,3350.00,5,,0.33,2013-01
62.24000000,Radial Velocity,6.80,,2.70000,0.213000,3350.00,5,,0.33,2013-08
39.02600000,Radial Velocity,6.80,,2.70000,0.156000,3350.00,5,,0.33,2013-08
3.88679070,Transit,172.00,1.070,,0.034300,3755.00,5,0.52,0.54,2014-03
7.26730200,Transit,172.00,1.250,,0.045100,3755.00,5,0.52,0.54,2014-03
13.34299600,Transit,172.00,1.400,,0.078100,3755.00,5,0.52,0.54,2014-03
22.40770400,Transit,172.00,1.270,,0.110000,3755.00,5,0.52,0.54,2014-03
129.94410000,Transit,172.00,1.170,,0.432000,3755.00,5,0.52,0.54,2014-04
4.93886400,Transit,1180.86,1.410,,0.059000,6105.00,2,1.29,,2014-03
10.64026300,Transit,1180.86,2.670,,0.099000,6105.00,2,1.29,,2014-03
2.06189700,Transit,996.09,1.680,,0.032000,6021.00,2,1.14,,2014-03
5.99655300,Transit,996.09,3.190,,0.066000,6021.00,2,1.14,,2014-03
10.39993100,Transit,601.75,1.210,,0.088000,5235.00,2,0.75,,2014-03
20.13486600,Transit,601.75,2.380,,0.137000,5235.00,2,0.75,,2014-03
2.01999900,Transit,438.88,1.560,,0.030000,5106.00,2,0.80,,2014-03
3.76302400,Transit,438.88,1.460,,0.045000,5106.00,2,0.80,,2014-03
9.93963200,Transit,604.75,1.340,,0.087000,5282.00,3,0.79,,2014-03
17.73850600,Transit,604.75,1.860,,0.128000,5282.00,3,0.79,,2014-03
9.92674600,Transit,664.14,2.740,,0.090000,5479.00,3,1.01,,2014-03
21.22340000,Transit,664.14,2.790,,0.150000,5479.00,3,1.01,,2014-03
,Imaging,110.02,77.342,,53.000000,10500.00,1,,2.40,2015-07
157.57001000,Radial Velocity,137.72,,511.70630,0.680000,4891.00,1,10.06,2.28,2012-04
383.70001000,Radial Velocity,49.60,,327.36490,1.030000,5533.00,1,1.04,0.83,2007-08
70.46000000,Radial Velocity,30.05,,79.45750,0.300000,5108.00,1,0.86,0.57,2005-07
20.81330000,Radial Velocity,39.62,,54.03110,0.150000,5655.00,1,1.23,1.06,2005-07
4.11377000,Radial Velocity,29.36,,130.31030,0.050000,5301.00,1,0.82,0.76,2006-09
127.58000000,Radial Velocity,350.01,,1570.08020,0.510000,4790.00,1,10.30,1.45,2009-03
122.10000000,Radial Velocity,9.29,,16.00000,0.460000,5630.00,1,,0.85,2011-02
778.09998000,Radial Velocity,218.42,,2593.49280,1.810000,4745.00,2,9.82,3.21,2011-12
6.49470000,Radial Velocity,122.32,,305.11680,0.080700,4985.00,1,4.55,1.66,2010-10
47.84000000,Radial Velocity,57.24,,28.60470,0.250000,5250.00,1,0.88,0.80,2011-02
4.55570000,Radial Velocity,41.60,,197.04600,0.049800,5017.00,1,0.73,0.79,2015-04
5.88810000,Radial Velocity,56.50,,116.00000,0.070000,6489.00,1,,1.33,2013-03
55.80600000,Radial Velocity,20.38,,50.85280,0.260000,4937.00,1,0.74,0.62,2011-11
199.50500000,Radial Velocity,100.86,,2637.90000,0.950000,4877.00,1,11.00,2.30,2003-11
1531.00000000,Radial Velocity,38.23,,2202.56190,2.610000,5874.00,1,1.10,1.01,2002-05
1888.00000000,Radial Velocity,94.06,,3219.61790,3.340000,5509.00,1,2.66,1.39,2011-12
44.55983000,Transit,44.13,1.510,,0.207600,3896.00,3,0.56,0.60,2015-05
1.21751400,Transit,262.00,12.442,8654.15000,0.024660,6518.00,1,1.46,1.32,2012-12
4.11379000,Transit,134.57,15.132,540.31100,,6327.00,1,1.93,1.54,2012-09
2.70339000,Transit,211.35,17.486,616.59020,,6304.00,1,1.70,1.96,2013-08
7.84570000,Transit,242.39,14.572,165.27160,,6102.00,2,1.73,1.42,2014-02
2.47063000,Transit,216.66,15.244,473.56670,,5850.00,1,1.12,1.36,2006-11
2.20474000,Transit,344.46,16.926,584.80720,,6389.00,1,2.00,1.56,2008-06
4.88780244,Transit,37.81,4.360,23.40000,0.052540,4780.00,2,0.68,0.81,2010-02
3.21346000,Transit,550.00,4.002,24.47200,0.045600,5857.00,1,1.49,1.22,2010-04
3.54846570,Transit,923.41,15.984,670.93913,0.053800,6297.00,1,1.79,1.37,2010-04
3.23469960,Transit,597.14,14.617,212.31044,0.048520,5647.00,1,1.39,1.21,2010-04
4.88548920,Transit,947.46,18.181,140.16303,0.060670,5933.00,1,1.97,1.36,2010-04
3.52249910,Transit,1052.90,15.872,187.51970,0.047400,6213.00,1,1.49,1.21,2010-12
19.23891000,Transit,614.00,8.290,43.40000,0.143000,5774.00,3,0.96,1.02,2010-10
38.98530000,Transit,614.00,8.080,29.90000,0.227000,5774.00,3,0.96,1.02,2010-10
1.59285100,Transit,614.00,1.640,,0.027300,5774.00,3,0.96,1.02,2011-01
0.83749100,Transit,186.50,1.481,4.60853,0.017200,5627.00,2,1.06,0.91,2011-03
256.20000000,Radial Velocity,6.80,,4.60000,0.549000,3350.00,5,,0.33,2013-08
4.69380000,Radial Velocity,4.55,,11.09000,0.039000,3600.00,1,,0.35,2007-10
1056.80005000,Radial Velocity,16.03,,1576.43680,1.820000,3734.00,4,0.69,0.73,2011-02
3.60050000,Radial Velocity,16.03,,4.40000,,3734.00,4,0.69,0.73,2012-12
35.39000000,Radial Velocity,16.03,,8.10000,,3734.00,4,0.69,0.73,2012-12
38.14000000,Radial Velocity,4.55,,19.06980,0.170000,3340.00,1,0.43,0.45,2014-07
3657.00000000,Radial Velocity,4.97,,216.00000,3.560000,3472.00,2,,0.45,2009-01
35.68000000,Radial Velocity,4.97,,5.40000,0.163000,3472.00,2,,0.45,2014-08
1882.00000000,Radial Velocity,8.80,,317.83000,2.350000,3241.00,1,0.53,0.65,2006-12
61.11660000,Radial Velocity,4.68,,723.22350,0.208317,,4,0.30,0.32,1998-10
